image,width,height,megapixels,cpu_invert,cpu_gaussian,cpu_equalize,cpu_total,gpu_transfer,gpu_invert,gpu_gaussian,gpu_equalize,gpu_total,speedup_invert,speedup_gaussian,speedup_equalize,speedup_total,gpu_total_with_transfer,speedup_real
00000013_026.png,1024,1024,1.049,0.0007511199975851,0.0233408800035249,0.0148169600055553,0.0389089600066654,0.0019407999934628,0.0002822800015565,0.0013296400080434,0.00205839999835,0.00367032000795,2.660904043656663,17.554285266935985,7.198289942398211,10.600972101175829,0.0056111200014128,6.9342591134869105
00000013_027.png,1024,1024,1.049,0.0007556999975349,0.0231152600026689,0.0143979800050146,0.0382689400052186,0.0005034999921917,0.0001613400119822,0.0009396799956448,0.0008451800036709,0.001946200011298,4.683896996476443,24.59907639813851,17.035400674979705,19.66341577590244,0.0024497000034897,15.621888374373555
00000013_028.png,1024,1024,1.049,0.0008178999996744,0.0233076800068374,0.0156094000092707,0.0397349800157826,0.0006710999878123,0.0001154600002337,0.0010175599891226,0.0015575199970044,0.0026905399863608,7.083838541649982,22.905460371859405,10.021958009715751,14.768403449572133,0.0033616399741731,11.820117657173165
00000013_029.png,1024,1024,1.049,0.0007659799943212,0.0270235000003594,0.0158825199876446,0.0436719999823253,0.0006242000090423,9.845999884419144e-05,0.0013062799989711,0.0010062999965157,0.002411039994331,7.779605964990201,20.68737178984952,15.783086597076029,18.113345313644672,0.0030352400033733,14.388318529602003
00000013_030.png,1024,1024,1.049,0.0007933399989269,0.0249917999957688,0.0140598799975123,0.0398450199922081,0.0006046000053174,0.0001017200062051,0.0009823200001847,0.0008675599936395,0.0019516000000294,7.799252364645685,25.44160761367959,16.206233690571313,20.416591510354507,0.0025562000053468,15.587598743785435
00000013_031.png,1024,1024,1.049,0.0007647399965208,0.0234129399934317,0.0147247799963224,0.038902459986275,0.0016760999860707,0.0002153200039174,0.0012411200092174,0.000883380009327,0.0023398200224619,3.5516439838732574,18.86436429962559,16.66868147439789,16.62626168372677,0.0040159200085326,9.687060475213448
00000013_032.png,1024,1024,1.049,0.0009133599931374,0.0242484399990644,0.0144398600037675,0.0396016599959693,0.0011671000102069,0.0001356399967335,0.0011519000050611,0.0013851000054273,0.002672640007222,6.7337069826972415,21.05082029041071,10.425138941005807,14.817431411996306,0.0038397400174289,10.313630562541752
00000013_033.png,1024,1024,1.049,0.0011301000020466,0.0247742999868933,0.0145563600060995,0.0404607599950395,0.0005138000124134,8.209999068640173e-05,0.0011638599971774,0.0011239999963436,0.0023699599842075,13.764922414708376,21.286323137642047,12.950498268195465,17.0723388853206,0.0028837599966209,14.030557342653395
00000013_034.png,1024,1024,1.049,0.0008762200013734,0.0238169600139372,0.0146693599992431,0.0393625400145538,0.0005590000073425,9.863998857326806e-05,0.0009355600050184,0.0008576199936214,0.0018918199872132,8.883009964286027,25.45743713517209,17.104731825688933,20.80670480310229,0.0024508199945557,16.060967391319853
00000013_035.png,1024,1024,1.049,0.0007564800034742,0.0241675199999008,0.0154057000007014,0.0403297000040765,0.0009188000112771,0.0001286399958189,0.0010012199985794,0.0013700999959837,0.0024999599903821,5.880597233065649,24.138071586855382,11.244215784148269,16.132138177904363,0.0034187600016592,11.796587062122992
00000013_036.png,1024,1024,1.049,0.0007844800013117,0.024249139992753,0.0143580600037239,0.0393916799977887,0.0004695999959949,0.0002047200046945,0.0011551999952644,0.0009593599941581,0.002319279994117,3.8319655301022757,20.991291631024378,14.966290121701416,16.984443490095277,0.0027888799901119,14.124551840686468
